0.000000	0.001535	0.000000	0.000000	0.000000	0.000035	0.311621	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.538716	0.000000	0.000000	0.000000	0.000000	0.148094	0.000000
0.000000	0.001515	0.000000	0.000000	0.000000	0.000035	0.327592	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.523121	0.000000	0.000000	0.000000	0.000000	0.147737	0.000000
0.000000	0.001516	0.000000	0.000000	0.000000	0.000035	0.312357	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.538876	0.000000	0.000000	0.000000	0.000000	0.147216	0.000000
0.000000	0.000000	0.222927	0.000000	0.013677	0.000000	0.000000	0.000000	0.000000	0.030691	0.076507	0.002662	0.000000	0.000000	0.000000	0.000000	0.000000	0.085057	0.467754	0.000000	0.045230	0.001894	0.000000	0.000000	0.000000	0.000000	0.000104	0.000000	0.000000	0.053498
0.000000	0.000000	0.236513	0.000000	0.013602	0.000000	0.000000	0.000000	0.000000	0.030444	0.075378	0.002662	0.000000	0.000000	0.000000	0.000000	0.000000	0.084329	0.458580	0.000000	0.043129	0.001893	0.000000	0.000000	0.000000	0.000000	0.000104	0.000000	0.000000	0.053367
0.000000	0.000000	0.219536	0.000000	0.013602	0.000000	0.000000	0.000000	0.000000	0.030385	0.075356	0.002662	0.000000	0.000000	0.000000	0.000000	0.000000	0.084312	0.475594	0.000000	0.043110	0.001893	0.000000	0.000000	0.000000	0.000000	0.000104	0.000000	0.000000	0.053446
0.000000	0.000000	0.221081	0.000000	0.013602	0.000000	0.000000	0.000000	0.000000	0.033828	0.075374	0.002662	0.000000	0.000000	0.000000	0.000000	0.000000	0.094117	0.459781	0.000000	0.043628	0.001893	0.000000	0.000000	0.000000	0.000000	0.000104	0.000000	0.000000	0.053930
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.219561	0.000000	0.013602	0.000000	0.000000	0.000000	0.000000	0.030503	0.075680	0.002662	0.000000	0.000000	0.000000	0.000000	0.000000	0.084399	0.474716	0.000000	0.043129	0.001893	0.000000	0.000000	0.000000	0.000000	0.000104	0.000000	0.000000	0.053750
0.000000	0.000000	0.221625	0.000000	0.013602	0.000000	0.000000	0.000000	0.000000	0.030509	0.075652	0.002662	0.000000	0.000000	0.000000	0.000000	0.000000	0.084766	0.472228	0.000000	0.043297	0.001893	0.000000	0.000000	0.000000	0.000000	0.000104	0.000000	0.000000	0.053663
0.000000	0.000000	0.226646	0.000000	0.015737	0.000000	0.000000	0.000000	0.000000	0.030396	0.076281	0.002662	0.000000	0.000000	0.000000	0.000000	0.000000	0.084468	0.463757	0.000000	0.043650	0.002234	0.000000	0.000000	0.000000	0.000000	0.000104	0.000000	0.000000	0.054063
0.000000	0.000000	0.236459	0.000000	0.013602	0.000000	0.000000	0.000000	0.000000	0.030446	0.075378	0.002662	0.000000	0.000000	0.000000	0.000000	0.000000	0.084331	0.458628	0.000000	0.043131	0.001893	0.000000	0.000000	0.000000	0.000000	0.000104	0.000000	0.000000	0.053367
0.000000	0.000000	0.221190	0.000000	0.013607	0.000000	0.000000	0.000000	0.000000	0.031685	0.081175	0.003874	0.000000	0.000000	0.000000	0.000000	0.000000	0.087489	0.460184	0.000000	0.044793	0.001893	0.000000	0.000000	0.000000	0.000000	0.000105	0.000000	0.000000	0.054005
0.000000	0.000000	0.220934	0.000000	0.013602	0.000000	0.000000	0.000000	0.000000	0.033939	0.075382	0.002662	0.000000	0.000000	0.000000	0.000000	0.000000	0.094408	0.459633	0.000000	0.043579	0.001893	0.000000	0.000000	0.000000	0.000000	0.000104	0.000000	0.000000	0.053864
0.000000	0.000000	0.221336	0.000000	0.013621	0.000000	0.000000	0.000000	0.000000	0.030361	0.075532	0.002662	0.000000	0.000000	0.000000	0.000000	0.000000	0.084273	0.473140	0.000000	0.043120	0.001893	0.000000	0.000000	0.000000	0.000000	0.000127	0.000000	0.000000	0.053935
0.000000	0.000000	0.220147	0.000000	0.013606	0.000000	0.000000	0.000000	0.000000	0.030351	0.075413	0.002662	0.000000	0.000000	0.000000	0.000000	0.000000	0.084254	0.474594	0.000000	0.043078	0.001893	0.000000	0.000000	0.000000	0.000000	0.000104	0.000000	0.000000	0.053897
0.000000	0.000000	0.221871	0.000000	0.013602	0.000000	0.000000	0.000000	0.000000	0.030420	0.075367	0.002662	0.000000	0.000000	0.000000	0.000000	0.000000	0.084740	0.470756	0.000000	0.043674	0.001893	0.000000	0.000000	0.000000	0.000000	0.000105	0.000000	0.000000	0.054909
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.027667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.725924	0.000000	0.000000	0.000000	0.000000	0.246409	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
